  0%|                                 | 0/1075 [00:00<?, ?it/s]/home/ubuntu/ejpark/embed_train/lib/python3.10/site-packages/transformers/tokenization_utils_base.py:2906: UserWarning: `max_length` is ignored when `padding`=`True` and there is no truncation strategy. To pad to max length, use `padding='max_length'`.
  warnings.warn(
Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                                      
{'loss': 2.1562, 'grad_norm': 4.200131416320801, 'learning_rate': 1.0000000000000001e-07, 'epoch': 0.0}
{'loss': 0.0174, 'grad_norm': 5.8339409828186035, 'learning_rate': 6.3384615384615385e-06, 'epoch': 2.13}
{'loss': 0.0256, 'grad_norm': 12.554276466369629, 'learning_rate': 6.328205128205128e-06, 'epoch': 2.13}
{'loss': 0.0199, 'grad_norm': 13.0081205368042, 'learning_rate': 6.317948717948719e-06, 'epoch': 2.13}
{'loss': 0.0164, 'grad_norm': 6.780128002166748, 'learning_rate': 6.307692307692308e-06, 'epoch': 2.14}
{'loss': 0.0076, 'grad_norm': 2.6631906032562256, 'learning_rate': 6.2974358974358985e-06, 'epoch': 2.14}
{'loss': 0.0256, 'grad_norm': 16.90033721923828, 'learning_rate': 6.2871794871794875e-06, 'epoch': 2.15}
{'loss': 0.0496, 'grad_norm': 19.51955795288086, 'learning_rate': 6.276923076923077e-06, 'epoch': 2.15}
{'loss': 0.0349, 'grad_norm': 10.146668434143066, 'learning_rate': 6.266666666666668e-06, 'epoch': 2.16}
{'loss': 0.0463, 'grad_norm': 13.41366195678711, 'learning_rate': 6.256410256410257e-06, 'epoch': 2.16}
{'loss': 0.0115, 'grad_norm': 5.883822917938232, 'learning_rate': 6.246153846153846e-06, 'epoch': 2.17}
{'loss': 0.0046, 'grad_norm': 1.303142786026001, 'learning_rate': 6.2358974358974365e-06, 'epoch': 2.17}
{'loss': 0.0267, 'grad_norm': 10.793951034545898, 'learning_rate': 6.225641025641026e-06, 'epoch': 2.18}
{'loss': 0.087, 'grad_norm': 34.59473419189453, 'learning_rate': 6.215384615384615e-06, 'epoch': 2.18}
{'loss': 0.0759, 'grad_norm': 21.12236976623535, 'learning_rate': 6.205128205128206e-06, 'epoch': 2.19}
{'loss': 0.0165, 'grad_norm': 4.409893989562988, 'learning_rate': 6.194871794871795e-06, 'epoch': 2.19}
{'loss': 0.0297, 'grad_norm': 13.628974914550781, 'learning_rate': 6.1846153846153855e-06, 'epoch': 2.2}
{'loss': 0.0136, 'grad_norm': 4.575992107391357, 'learning_rate': 6.174358974358975e-06, 'epoch': 2.2}
{'loss': 0.0239, 'grad_norm': 11.725809097290039, 'learning_rate': 6.164102564102564e-06, 'epoch': 2.2}
{'loss': 0.0361, 'grad_norm': 10.518056869506836, 'learning_rate': 6.153846153846155e-06, 'epoch': 2.21}
{'loss': 0.0214, 'grad_norm': 7.489231586456299, 'learning_rate': 6.143589743589744e-06, 'epoch': 2.21}
{'loss': 0.0103, 'grad_norm': 4.027973175048828, 'learning_rate': 6.133333333333334e-06, 'epoch': 2.22}
{'loss': 0.0076, 'grad_norm': 25.67113494873047, 'learning_rate': 6.123076923076923e-06, 'epoch': 2.22}
{'loss': 0.0133, 'grad_norm': 3.942439317703247, 'learning_rate': 6.112820512820513e-06, 'epoch': 2.23}
{'loss': 0.0151, 'grad_norm': 6.805436134338379, 'learning_rate': 6.102564102564104e-06, 'epoch': 2.23}
{'loss': 0.0063, 'grad_norm': 2.335952043533325, 'learning_rate': 6.092307692307693e-06, 'epoch': 2.24}
{'loss': 0.0117, 'grad_norm': 2.974168539047241, 'learning_rate': 6.082051282051283e-06, 'epoch': 2.24}
{'loss': 0.1125, 'grad_norm': 22.66185188293457, 'learning_rate': 6.071794871794872e-06, 'epoch': 2.25}
{'loss': 0.0116, 'grad_norm': 10.703950881958008, 'learning_rate': 6.061538461538462e-06, 'epoch': 2.25}
{'loss': 0.0379, 'grad_norm': 9.802265167236328, 'learning_rate': 6.051282051282051e-06, 'epoch': 2.26}
{'loss': 0.0394, 'grad_norm': 18.868057250976562, 'learning_rate': 6.041025641025642e-06, 'epoch': 2.26}
{'loss': 0.0392, 'grad_norm': 10.060578346252441, 'learning_rate': 6.030769230769231e-06, 'epoch': 2.27}
{'loss': 0.0124, 'grad_norm': 18.443798065185547, 'learning_rate': 6.0205128205128206e-06, 'epoch': 2.27}
{'loss': 0.0139, 'grad_norm': 4.828273296356201, 'learning_rate': 6.010256410256411e-06, 'epoch': 2.27}
{'loss': 0.0252, 'grad_norm': 17.145509719848633, 'learning_rate': 6e-06, 'epoch': 2.28}
{'loss': 0.0098, 'grad_norm': 5.068565845489502, 'learning_rate': 5.989743589743591e-06, 'epoch': 2.28}
{'loss': 0.0237, 'grad_norm': 8.426663398742676, 'learning_rate': 5.97948717948718e-06, 'epoch': 2.29}
{'loss': 0.0501, 'grad_norm': 19.290136337280273, 'learning_rate': 5.9692307692307695e-06, 'epoch': 2.29}
{'loss': 0.0454, 'grad_norm': 11.902592658996582, 'learning_rate': 5.95897435897436e-06, 'epoch': 2.3}
{'loss': 0.0182, 'grad_norm': 6.670444011688232, 'learning_rate': 5.948717948717949e-06, 'epoch': 2.3}
{'loss': 0.0618, 'grad_norm': 25.792739868164062, 'learning_rate': 5.938461538461538e-06, 'epoch': 2.31}
{'loss': 0.0074, 'grad_norm': 2.3862061500549316, 'learning_rate': 5.928205128205129e-06, 'epoch': 2.31}
{'loss': 0.0164, 'grad_norm': 4.855037212371826, 'learning_rate': 5.9179487179487185e-06, 'epoch': 2.32}
{'loss': 0.0047, 'grad_norm': 1.9437837600708008, 'learning_rate': 5.907692307692308e-06, 'epoch': 2.32}
{'loss': 0.0169, 'grad_norm': 6.695247650146484, 'learning_rate': 5.897435897435898e-06, 'epoch': 2.33}
  warnings.warn(
                                                                      
{'loss': 0.0533, 'grad_norm': 13.543506622314453, 'learning_rate': 5.887179487179487e-06, 'epoch': 2.33}
{'loss': 0.0145, 'grad_norm': 8.912728309631348, 'learning_rate': 5.876923076923078e-06, 'epoch': 2.33}
{'loss': 0.0237, 'grad_norm': 10.050773620605469, 'learning_rate': 5.8666666666666675e-06, 'epoch': 2.34}
{'loss': 0.0308, 'grad_norm': 12.960376739501953, 'learning_rate': 5.8564102564102565e-06, 'epoch': 2.34}
{'loss': 0.0266, 'grad_norm': 9.841238975524902, 'learning_rate': 5.846153846153847e-06, 'epoch': 2.35}
{'loss': 0.0178, 'grad_norm': 10.565093040466309, 'learning_rate': 5.835897435897436e-06, 'epoch': 2.35}
{'loss': 0.0159, 'grad_norm': 4.160758972167969, 'learning_rate': 5.825641025641026e-06, 'epoch': 2.36}
{'loss': 0.0261, 'grad_norm': 7.071091651916504, 'learning_rate': 5.815384615384616e-06, 'epoch': 2.36}
{'loss': 0.0046, 'grad_norm': 3.174760341644287, 'learning_rate': 5.8051282051282055e-06, 'epoch': 2.37}
{'loss': 0.0102, 'grad_norm': 2.9288437366485596, 'learning_rate': 5.794871794871796e-06, 'epoch': 2.37}
{'loss': 0.0121, 'grad_norm': 6.323742866516113, 'learning_rate': 5.784615384615385e-06, 'epoch': 2.38}
{'loss': 0.0153, 'grad_norm': 5.897657871246338, 'learning_rate': 5.774358974358975e-06, 'epoch': 2.38}
{'loss': 0.023, 'grad_norm': 5.637153625488281, 'learning_rate': 5.764102564102565e-06, 'epoch': 2.39}
{'loss': 0.0272, 'grad_norm': 8.651243209838867, 'learning_rate': 5.7538461538461545e-06, 'epoch': 2.39}
{'loss': 0.0132, 'grad_norm': 7.909915924072266, 'learning_rate': 5.743589743589743e-06, 'epoch': 2.4}
{'loss': 0.0041, 'grad_norm': 2.002112865447998, 'learning_rate': 5.733333333333334e-06, 'epoch': 2.4}
{'loss': 0.0778, 'grad_norm': 17.243913650512695, 'learning_rate': 5.723076923076923e-06, 'epoch': 2.4}
{'loss': 0.0718, 'grad_norm': 28.144943237304688, 'learning_rate': 5.712820512820513e-06, 'epoch': 2.41}
{'loss': 0.0143, 'grad_norm': 9.744494438171387, 'learning_rate': 5.7025641025641035e-06, 'epoch': 2.41}
{'loss': 0.0054, 'grad_norm': 7.813844680786133, 'learning_rate': 5.692307692307692e-06, 'epoch': 2.42}
{'loss': 0.0224, 'grad_norm': 58.44833755493164, 'learning_rate': 5.682051282051283e-06, 'epoch': 2.42}
{'loss': 0.0273, 'grad_norm': 12.14686107635498, 'learning_rate': 5.671794871794872e-06, 'epoch': 2.43}
{'loss': 0.0374, 'grad_norm': 13.0250825881958, 'learning_rate': 5.661538461538462e-06, 'epoch': 2.43}
{'loss': 0.033, 'grad_norm': 9.898849487304688, 'learning_rate': 5.6512820512820524e-06, 'epoch': 2.44}
{'loss': 0.0468, 'grad_norm': 23.31744956970215, 'learning_rate': 5.641025641025641e-06, 'epoch': 2.44}
{'loss': 0.0087, 'grad_norm': 3.9445362091064453, 'learning_rate': 5.63076923076923e-06, 'epoch': 2.45}
{'loss': 0.0123, 'grad_norm': 6.294142723083496, 'learning_rate': 5.620512820512821e-06, 'epoch': 2.45}
{'loss': 0.0376, 'grad_norm': 17.332792282104492, 'learning_rate': 5.610256410256411e-06, 'epoch': 2.46}
{'loss': 0.0083, 'grad_norm': 1.6181145906448364, 'learning_rate': 5.600000000000001e-06, 'epoch': 2.46}
{'loss': 0.0475, 'grad_norm': 19.837730407714844, 'learning_rate': 5.58974358974359e-06, 'epoch': 2.47}
{'loss': 0.0516, 'grad_norm': 34.065406799316406, 'learning_rate': 5.579487179487179e-06, 'epoch': 2.47}
{'loss': 0.0322, 'grad_norm': 15.175552368164062, 'learning_rate': 5.56923076923077e-06, 'epoch': 2.47}
{'loss': 0.0027, 'grad_norm': 0.9526594281196594, 'learning_rate': 5.55897435897436e-06, 'epoch': 2.48}
{'loss': 0.0263, 'grad_norm': 13.952733039855957, 'learning_rate': 5.548717948717949e-06, 'epoch': 2.48}
{'loss': 0.1125, 'grad_norm': 20.180217742919922, 'learning_rate': 5.538461538461539e-06, 'epoch': 2.49}
{'loss': 0.0131, 'grad_norm': 7.77912712097168, 'learning_rate': 5.528205128205128e-06, 'epoch': 2.49}
{'loss': 0.0252, 'grad_norm': 12.568289756774902, 'learning_rate': 5.517948717948718e-06, 'epoch': 2.5}
{'loss': 0.0061, 'grad_norm': 2.205265998840332, 'learning_rate': 5.507692307692308e-06, 'epoch': 2.5}
{'loss': 0.0151, 'grad_norm': 5.068848133087158, 'learning_rate': 5.497435897435898e-06, 'epoch': 2.51}
{'loss': 0.028, 'grad_norm': 10.077629089355469, 'learning_rate': 5.487179487179488e-06, 'epoch': 2.51}
{'loss': 0.0805, 'grad_norm': 18.342214584350586, 'learning_rate': 5.476923076923077e-06, 'epoch': 2.52}
{'loss': 0.0019, 'grad_norm': 1.0860649347305298, 'learning_rate': 5.466666666666667e-06, 'epoch': 2.52}
{'loss': 0.0239, 'grad_norm': 16.003141403198242, 'learning_rate': 5.456410256410257e-06, 'epoch': 2.53}
{'loss': 0.0179, 'grad_norm': 4.7571210861206055, 'learning_rate': 5.446153846153847e-06, 'epoch': 2.53}
{'loss': 0.0198, 'grad_norm': 5.021735668182373, 'learning_rate': 5.435897435897436e-06, 'epoch': 2.53}
{'loss': 0.0111, 'grad_norm': 3.4276483058929443, 'learning_rate': 5.425641025641026e-06, 'epoch': 2.54}
{'loss': 0.0099, 'grad_norm': 3.9161436557769775, 'learning_rate': 5.415384615384615e-06, 'epoch': 2.54}
{'loss': 0.0352, 'grad_norm': 57.49053955078125, 'learning_rate': 5.405128205128205e-06, 'epoch': 2.55}
{'loss': 0.0096, 'grad_norm': 4.874716281890869, 'learning_rate': 5.394871794871796e-06, 'epoch': 2.55}
{'loss': 0.0881, 'grad_norm': 22.234102249145508, 'learning_rate': 5.384615384615385e-06, 'epoch': 2.56}
{'loss': 0.0986, 'grad_norm': 20.476730346679688, 'learning_rate': 5.374358974358975e-06, 'epoch': 2.56}
{'loss': 0.0039, 'grad_norm': 2.821880340576172, 'learning_rate': 5.364102564102564e-06, 'epoch': 2.57}
{'loss': 0.0203, 'grad_norm': 6.575516700744629, 'learning_rate': 5.353846153846154e-06, 'epoch': 2.57}
{'loss': 0.0122, 'grad_norm': 3.7464520931243896, 'learning_rate': 5.343589743589745e-06, 'epoch': 2.58}
{'loss': 0.0191, 'grad_norm': 5.515954494476318, 'learning_rate': 5.333333333333334e-06, 'epoch': 2.58}
{'loss': 0.0145, 'grad_norm': 3.2708208560943604, 'learning_rate': 5.323076923076923e-06, 'epoch': 2.59}
{'loss': 0.051, 'grad_norm': 34.50925827026367, 'learning_rate': 5.312820512820513e-06, 'epoch': 2.59}
{'loss': 0.0355, 'grad_norm': 12.572765350341797, 'learning_rate': 5.302564102564103e-06, 'epoch': 2.6}
{'loss': 0.0494, 'grad_norm': 14.170969009399414, 'learning_rate': 5.292307692307693e-06, 'epoch': 2.6}
{'loss': 0.016, 'grad_norm': 4.214304447174072, 'learning_rate': 5.282051282051283e-06, 'epoch': 2.6}
{'loss': 0.0707, 'grad_norm': 12.896317481994629, 'learning_rate': 5.271794871794872e-06, 'epoch': 2.61}
{'loss': 0.1252, 'grad_norm': 24.540626525878906, 'learning_rate': 5.261538461538462e-06, 'epoch': 2.61}
{'loss': 0.015, 'grad_norm': 6.45252799987793, 'learning_rate': 5.251282051282052e-06, 'epoch': 2.62}
{'loss': 0.0226, 'grad_norm': 8.935254096984863, 'learning_rate': 5.241025641025641e-06, 'epoch': 2.62}
{'loss': 0.0016, 'grad_norm': 0.5676032304763794, 'learning_rate': 5.230769230769232e-06, 'epoch': 2.63}
{'loss': 0.0098, 'grad_norm': 3.9759528636932373, 'learning_rate': 5.220512820512821e-06, 'epoch': 2.63}
{'loss': 0.0153, 'grad_norm': 5.193918228149414, 'learning_rate': 5.21025641025641e-06, 'epoch': 2.64}
{'loss': 0.0383, 'grad_norm': 8.659040451049805, 'learning_rate': 5.2e-06, 'epoch': 2.64}
{'loss': 0.0386, 'grad_norm': 15.828654289245605, 'learning_rate': 5.18974358974359e-06, 'epoch': 2.65}
{'loss': 0.0195, 'grad_norm': 5.96785306930542, 'learning_rate': 5.179487179487181e-06, 'epoch': 2.65}
{'loss': 0.0068, 'grad_norm': 3.5751688480377197, 'learning_rate': 5.16923076923077e-06, 'epoch': 2.66}
{'loss': 0.0077, 'grad_norm': 3.573122262954712, 'learning_rate': 5.158974358974359e-06, 'epoch': 2.66}
{'loss': 0.0072, 'grad_norm': 3.2142176628112793, 'learning_rate': 5.148717948717949e-06, 'epoch': 2.67}
{'loss': 0.0167, 'grad_norm': 3.832895040512085, 'learning_rate': 5.138461538461539e-06, 'epoch': 2.67}
{'loss': 0.0372, 'grad_norm': 11.96493911743164, 'learning_rate': 5.128205128205128e-06, 'epoch': 2.67}
{'loss': 0.0103, 'grad_norm': 4.624223232269287, 'learning_rate': 5.1179487179487186e-06, 'epoch': 2.68}
{'loss': 0.0067, 'grad_norm': 3.3172996044158936, 'learning_rate': 5.1076923076923075e-06, 'epoch': 2.68}
{'loss': 0.0114, 'grad_norm': 5.604318618774414, 'learning_rate': 5.097435897435898e-06, 'epoch': 2.69}
{'loss': 0.0251, 'grad_norm': 8.991713523864746, 'learning_rate': 5.087179487179488e-06, 'epoch': 2.69}
{'loss': 0.019, 'grad_norm': 8.83371353149414, 'learning_rate': 5.076923076923077e-06, 'epoch': 2.7}
{'loss': 0.0079, 'grad_norm': 3.789984941482544, 'learning_rate': 5.0666666666666676e-06, 'epoch': 2.7}
{'loss': 0.0122, 'grad_norm': 5.225920677185059, 'learning_rate': 5.0564102564102565e-06, 'epoch': 2.71}
{'loss': 0.0471, 'grad_norm': 20.013376235961914, 'learning_rate': 5.046153846153846e-06, 'epoch': 2.71}
{'loss': 0.0258, 'grad_norm': 17.412817001342773, 'learning_rate': 5.035897435897437e-06, 'epoch': 2.72}
{'loss': 0.0066, 'grad_norm': 2.7018015384674072, 'learning_rate': 5.025641025641026e-06, 'epoch': 2.72}
{'loss': 0.0027, 'grad_norm': 1.1581010818481445, 'learning_rate': 5.015384615384616e-06, 'epoch': 2.73}
{'loss': 0.0298, 'grad_norm': 12.87053108215332, 'learning_rate': 5.0051282051282055e-06, 'epoch': 2.73}
{'loss': 0.1034, 'grad_norm': 32.02436065673828, 'learning_rate': 4.994871794871795e-06, 'epoch': 2.73}
{'loss': 0.0403, 'grad_norm': 17.5057430267334, 'learning_rate': 4.984615384615385e-06, 'epoch': 2.74}
{'loss': 0.006, 'grad_norm': 2.300438165664673, 'learning_rate': 4.974358974358975e-06, 'epoch': 2.74}
{'loss': 0.004, 'grad_norm': 1.981059193611145, 'learning_rate': 4.964102564102565e-06, 'epoch': 2.75}
{'loss': 0.0527, 'grad_norm': 21.288280487060547, 'learning_rate': 4.9538461538461545e-06, 'epoch': 2.75}
{'loss': 0.0048, 'grad_norm': 2.204817533493042, 'learning_rate': 4.943589743589744e-06, 'epoch': 2.76}
{'loss': 0.0106, 'grad_norm': 8.574694633483887, 'learning_rate': 4.933333333333334e-06, 'epoch': 2.76}
{'loss': 0.0045, 'grad_norm': 1.2052887678146362, 'learning_rate': 4.923076923076924e-06, 'epoch': 2.77}
{'loss': 0.1036, 'grad_norm': 18.055208206176758, 'learning_rate': 4.912820512820513e-06, 'epoch': 2.77}
{'loss': 0.0124, 'grad_norm': 3.405795097351074, 'learning_rate': 4.902564102564103e-06, 'epoch': 2.78}
{'loss': 0.0215, 'grad_norm': 11.24401569366455, 'learning_rate': 4.892307692307693e-06, 'epoch': 2.78}
{'loss': 0.0212, 'grad_norm': 23.737268447875977, 'learning_rate': 4.882051282051282e-06, 'epoch': 2.79}
{'loss': 0.0059, 'grad_norm': 2.208965301513672, 'learning_rate': 4.871794871794872e-06, 'epoch': 2.79}
  warnings.warn(
                                                                      
{'loss': 0.0333, 'grad_norm': 14.836376190185547, 'learning_rate': 4.861538461538462e-06, 'epoch': 2.8}
{'loss': 0.0126, 'grad_norm': 4.856740951538086, 'learning_rate': 4.851282051282052e-06, 'epoch': 2.8}
{'loss': 0.012, 'grad_norm': 5.160755634307861, 'learning_rate': 4.8410256410256414e-06, 'epoch': 2.8}
{'loss': 0.0047, 'grad_norm': 2.92647647857666, 'learning_rate': 4.830769230769231e-06, 'epoch': 2.81}
{'loss': 0.0042, 'grad_norm': 2.4443557262420654, 'learning_rate': 4.820512820512821e-06, 'epoch': 2.81}
{'loss': 0.0847, 'grad_norm': 21.812963485717773, 'learning_rate': 4.810256410256411e-06, 'epoch': 2.82}
{'loss': 0.0808, 'grad_norm': 19.152790069580078, 'learning_rate': 4.800000000000001e-06, 'epoch': 2.82}
{'loss': 0.0573, 'grad_norm': 20.06159782409668, 'learning_rate': 4.7897435897435904e-06, 'epoch': 2.83}
{'loss': 0.0037, 'grad_norm': 1.8575259447097778, 'learning_rate': 4.77948717948718e-06, 'epoch': 2.83}
{'loss': 0.0155, 'grad_norm': 9.459843635559082, 'learning_rate': 4.76923076923077e-06, 'epoch': 2.84}
{'loss': 0.0034, 'grad_norm': 10.6611967086792, 'learning_rate': 4.758974358974359e-06, 'epoch': 2.84}
{'loss': 0.061, 'grad_norm': 21.878419876098633, 'learning_rate': 4.748717948717949e-06, 'epoch': 2.85}
{'loss': 0.0115, 'grad_norm': 4.581737995147705, 'learning_rate': 4.738461538461539e-06, 'epoch': 2.85}
{'loss': 0.0112, 'grad_norm': 6.248668193817139, 'learning_rate': 4.728205128205128e-06, 'epoch': 2.86}
{'loss': 0.0062, 'grad_norm': 13.576420783996582, 'learning_rate': 4.717948717948718e-06, 'epoch': 2.86}
{'loss': 0.0373, 'grad_norm': 19.46343994140625, 'learning_rate': 4.707692307692308e-06, 'epoch': 2.87}
{'loss': 0.004, 'grad_norm': 1.6947342157363892, 'learning_rate': 4.697435897435898e-06, 'epoch': 2.87}
{'loss': 0.0063, 'grad_norm': 2.2285706996917725, 'learning_rate': 4.6871794871794876e-06, 'epoch': 2.87}
{'loss': 0.0077, 'grad_norm': 3.029059886932373, 'learning_rate': 4.676923076923077e-06, 'epoch': 2.88}
{'loss': 0.0095, 'grad_norm': 3.342771530151367, 'learning_rate': 4.666666666666667e-06, 'epoch': 2.88}
{'loss': 0.0034, 'grad_norm': 2.0776939392089844, 'learning_rate': 4.656410256410257e-06, 'epoch': 2.89}
{'loss': 0.0596, 'grad_norm': 23.512531280517578, 'learning_rate': 4.646153846153847e-06, 'epoch': 2.89}
{'loss': 0.0052, 'grad_norm': 2.393124580383301, 'learning_rate': 4.6358974358974366e-06, 'epoch': 2.9}
{'loss': 0.0316, 'grad_norm': 9.500370025634766, 'learning_rate': 4.625641025641026e-06, 'epoch': 2.9}
{'loss': 0.0013, 'grad_norm': 0.38284751772880554, 'learning_rate': 4.615384615384616e-06, 'epoch': 2.91}
{'loss': 0.0076, 'grad_norm': 3.8147878646850586, 'learning_rate': 4.605128205128205e-06, 'epoch': 2.91}
{'loss': 0.0088, 'grad_norm': 3.3914999961853027, 'learning_rate': 4.594871794871795e-06, 'epoch': 2.92}
{'loss': 0.0182, 'grad_norm': 11.404073715209961, 'learning_rate': 4.5846153846153855e-06, 'epoch': 2.92}
{'loss': 0.0081, 'grad_norm': 3.4799556732177734, 'learning_rate': 4.5743589743589745e-06, 'epoch': 2.93}
{'loss': 0.0645, 'grad_norm': 19.22671127319336, 'learning_rate': 4.564102564102564e-06, 'epoch': 2.93}
{'loss': 0.0206, 'grad_norm': 5.199954986572266, 'learning_rate': 4.553846153846154e-06, 'epoch': 2.93}
{'loss': 0.0292, 'grad_norm': 9.616219520568848, 'learning_rate': 4.543589743589744e-06, 'epoch': 2.94}
{'loss': 0.0668, 'grad_norm': 35.93418502807617, 'learning_rate': 4.533333333333334e-06, 'epoch': 2.94}
{'loss': 0.0163, 'grad_norm': 7.933633804321289, 'learning_rate': 4.5230769230769235e-06, 'epoch': 2.95}
{'loss': 0.011, 'grad_norm': 14.146018981933594, 'learning_rate': 4.512820512820513e-06, 'epoch': 2.95}
{'loss': 0.027, 'grad_norm': 9.474185943603516, 'learning_rate': 4.502564102564103e-06, 'epoch': 2.96}
{'loss': 0.0097, 'grad_norm': 2.313476085662842, 'learning_rate': 4.492307692307693e-06, 'epoch': 2.96}
{'loss': 0.032, 'grad_norm': 9.303988456726074, 'learning_rate': 4.482051282051283e-06, 'epoch': 2.97}
{'loss': 0.0045, 'grad_norm': 1.581400752067566, 'learning_rate': 4.4717948717948725e-06, 'epoch': 2.97}
{'loss': 0.0255, 'grad_norm': 7.634296894073486, 'learning_rate': 4.461538461538462e-06, 'epoch': 2.98}
{'loss': 0.0121, 'grad_norm': 4.930785179138184, 'learning_rate': 4.451282051282051e-06, 'epoch': 2.98}
{'loss': 0.0247, 'grad_norm': 7.625868320465088, 'learning_rate': 4.441025641025641e-06, 'epoch': 2.99}
{'loss': 0.0282, 'grad_norm': 9.969305992126465, 'learning_rate': 4.430769230769232e-06, 'epoch': 2.99}
{'loss': 0.0135, 'grad_norm': 7.697047233581543, 'learning_rate': 4.420512820512821e-06, 'epoch': 3.0}
{'loss': 0.0517, 'grad_norm': 17.89992332458496, 'learning_rate': 4.4102564102564104e-06, 'epoch': 3.0}
{'loss': 0.0236, 'grad_norm': 10.999478340148926, 'learning_rate': 4.4e-06, 'epoch': 3.0}
{'loss': 0.0083, 'grad_norm': 2.8067567348480225, 'learning_rate': 4.38974358974359e-06, 'epoch': 3.01}
{'loss': 0.0308, 'grad_norm': 21.8575496673584, 'learning_rate': 4.37948717948718e-06, 'epoch': 3.01}
{'loss': 0.0051, 'grad_norm': 1.5280061960220337, 'learning_rate': 4.36923076923077e-06, 'epoch': 3.02}
{'loss': 0.0024, 'grad_norm': 1.7768021821975708, 'learning_rate': 4.358974358974359e-06, 'epoch': 3.02}
{'loss': 0.0017, 'grad_norm': 0.7018523216247559, 'learning_rate': 4.348717948717949e-06, 'epoch': 3.03}
{'loss': 0.0049, 'grad_norm': 2.2859766483306885, 'learning_rate': 4.338461538461539e-06, 'epoch': 3.03}
{'loss': 0.0013, 'grad_norm': 0.35880953073501587, 'learning_rate': 4.328205128205129e-06, 'epoch': 3.04}
{'loss': 0.0016, 'grad_norm': 0.4686540961265564, 'learning_rate': 4.317948717948719e-06, 'epoch': 3.04}
{'loss': 0.0054, 'grad_norm': 2.872972011566162, 'learning_rate': 4.307692307692308e-06, 'epoch': 3.05}
{'loss': 0.0043, 'grad_norm': 1.7127342224121094, 'learning_rate': 4.297435897435897e-06, 'epoch': 3.05}
{'loss': 0.0065, 'grad_norm': 4.2531280517578125, 'learning_rate': 4.287179487179487e-06, 'epoch': 3.06}
{'loss': 0.0139, 'grad_norm': 10.710044860839844, 'learning_rate': 4.276923076923078e-06, 'epoch': 3.06}
{'loss': 0.0065, 'grad_norm': 5.822822093963623, 'learning_rate': 4.266666666666668e-06, 'epoch': 3.07}
{'loss': 0.0019, 'grad_norm': 0.758475661277771, 'learning_rate': 4.2564102564102566e-06, 'epoch': 3.07}
{'loss': 0.001, 'grad_norm': 0.38840585947036743, 'learning_rate': 4.246153846153846e-06, 'epoch': 3.07}
{'loss': 0.024, 'grad_norm': 12.542530059814453, 'learning_rate': 4.235897435897436e-06, 'epoch': 3.08}
{'loss': 0.0186, 'grad_norm': 7.546847343444824, 'learning_rate': 4.225641025641026e-06, 'epoch': 3.08}
{'loss': 0.0276, 'grad_norm': 21.039356231689453, 'learning_rate': 4.215384615384616e-06, 'epoch': 3.09}
{'loss': 0.0374, 'grad_norm': 12.790831565856934, 'learning_rate': 4.2051282051282055e-06, 'epoch': 3.09}
{'loss': 0.0244, 'grad_norm': 7.921005725860596, 'learning_rate': 4.194871794871795e-06, 'epoch': 3.1}
{'loss': 0.0013, 'grad_norm': 0.45114147663116455, 'learning_rate': 4.184615384615385e-06, 'epoch': 3.1}
{'loss': 0.0139, 'grad_norm': 5.711757659912109, 'learning_rate': 4.174358974358975e-06, 'epoch': 3.11}
{'loss': 0.0043, 'grad_norm': 18.200679779052734, 'learning_rate': 4.164102564102565e-06, 'epoch': 3.11}
{'loss': 0.0613, 'grad_norm': 26.868791580200195, 'learning_rate': 4.1538461538461545e-06, 'epoch': 3.12}
{'loss': 0.0281, 'grad_norm': 8.25533390045166, 'learning_rate': 4.1435897435897435e-06, 'epoch': 3.12}
{'loss': 0.2065, 'grad_norm': 36.26013946533203, 'learning_rate': 4.133333333333333e-06, 'epoch': 3.13}
{'loss': 0.0231, 'grad_norm': 16.294605255126953, 'learning_rate': 4.123076923076924e-06, 'epoch': 3.13}
{'loss': 0.0042, 'grad_norm': 3.0515904426574707, 'learning_rate': 4.112820512820514e-06, 'epoch': 3.13}
{'loss': 0.0347, 'grad_norm': 16.045875549316406, 'learning_rate': 4.102564102564103e-06, 'epoch': 3.14}
{'loss': 0.029, 'grad_norm': 30.730573654174805, 'learning_rate': 4.0923076923076925e-06, 'epoch': 3.14}
{'loss': 0.0167, 'grad_norm': 10.454018592834473, 'learning_rate': 4.082051282051282e-06, 'epoch': 3.15}
{'loss': 0.0022, 'grad_norm': 3.361513137817383, 'learning_rate': 4.071794871794872e-06, 'epoch': 3.15}
{'loss': 0.0424, 'grad_norm': 21.978673934936523, 'learning_rate': 4.061538461538462e-06, 'epoch': 3.16}
{'loss': 0.0056, 'grad_norm': 2.874392032623291, 'learning_rate': 4.051282051282052e-06, 'epoch': 3.16}
{'loss': 0.01, 'grad_norm': 6.153930187225342, 'learning_rate': 4.0410256410256415e-06, 'epoch': 3.17}
{'loss': 0.0013, 'grad_norm': 0.5152326226234436, 'learning_rate': 4.030769230769231e-06, 'epoch': 3.17}
{'loss': 0.0171, 'grad_norm': 7.1410722732543945, 'learning_rate': 4.020512820512821e-06, 'epoch': 3.18}
{'loss': 0.0011, 'grad_norm': 0.42887642979621887, 'learning_rate': 4.010256410256411e-06, 'epoch': 3.18}
